id_film,title,release_date,genres,original_language,vote_average,vote_count,popularity,overview,budget,production_companies,revenue,runtime,tagline
502682.0,Book Club,2018-05-18,"['Romance', 'Comedy', 'Drama']",English,6.3,694.0,16.285,Four lifelong friends decide that their lives could change by becoming nasty and reading Fifty Shades of Grey in their monthly book club to get inspiration on how to handle sexual pleasure at an elderly age.,10000000,"['June Pictures', 'Apartment Story']",78720293,104.0,The next chapter is always the best.
44731.0,"One Piece: Episode of Chopper Plus: Bloom in the Winter, Miracle Cherry Blossom",2008-03-01,"['Action', 'Animation', 'Adventure', 'Comedy']",Japanese,7.1,118.0,16.285,"A retelling of the Drum Island storyline from the manga. It features Franky, Nico Robin, and the Thousand Sunny, who weren't present in the original version.",0,['Toei Animation'],8654110,95.0,NO_TAGLINE
11653.0,The Myth,2005-05-11,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy']",Chinese,6.3,311.0,16.285,"When a fellow scientist asks for Jack's help in locating the mausoleum of China's first emperor, the past collides violently with the present as Jack discovers his amazing visions are based in fact.",15000000,"['Emperor Movie Group', 'JCE Movies']",0,118.0,NO_TAGLINE
351339.0,Anthropoid,2016-08-12,"['History', 'Thriller', 'War']",English,7.1,874.0,16.283,"In December 1941, Czech soldiers Jozef Gabčík and Jan Kubiš parachute into their occupied homeland to assassinate Nazi officer Reinhard Heydrich.",0,"['22h22', 'Lucky Man Films', 'Silver A', 'LD Entertainment']",4600000,120.0,Resistance has a code name
2334.0,Taxi 3,2003-01-29,"['Action', 'Comedy']",French,5.7,1344.0,16.283,"A gang of thieves calling themselves the Santa Claus Gang are wreaking havoc, and the police can't keep up. Police Captain Gilbert is distracted by a Chinese reporter writing a story on his squad, and taxi driver Daniel is in the midst of a relationship crisis. After a string of mistakes in which the thieves outsmart the police time and time again, Daniel and his super-taxi pitch in.",14500000,"['EuropaCorp', 'ARP Sélection', 'Apipoulaï', 'TF1 Films Production', 'Canal+']",65497208,82.0,No speed limits the next 90 min.
384521.0,The Cloverfield Paradox,2018-02-04,"['Horror', 'Science Fiction', 'Action', 'Thriller']",English,5.6,2928.0,16.282,"Orbiting above a planet on the brink of war, scientists test a device to solve an energy crisis and end up face-to-face with a dark alternate reality.",45000000,"['Paramount', 'Bad Robot']",0,102.0,The future unleashed every thing
548.0,Rashomon,1950-08-26,"['Crime', 'Drama', 'Mystery']",Japanese,8.1,1879.0,16.282,"Brimming with action while incisively examining the nature of truth, ""Rashomon"" is perhaps the finest film ever to investigate the philosophy of justice. Through an ingenious use of camera and flashbacks, Kurosawa reveals the complexities of human nature as four people recount different versions of the story of a man's murder and the rape of his wife.",250000,['Daiei Film'],96568,88.0,"The husband, the wife… or the bandit?"
13931.0,Mike's New Car,2002-05-24,"['Animation', 'Comedy', 'Family', 'Fantasy']",English,6.9,624.0,16.279,"Mike discovers that being the top-ranking laugh collector at Monsters, Inc. has its benefits – in particular, earning enough money to buy a six-wheel-drive car that's loaded with gadgets. That new-car smell doesn't last long enough, however, as Sulley jump-starts an ill-fated road test that teaches Mike the true meaning of buyer's remorse.",0,"['Walt Disney Pictures', 'Pixar']",0,3.0,NO_TAGLINE
7874.0,Black Snake Moan,2006-12-31,['Drama'],English,6.9,776.0,16.274,"A God-fearing bluesman takes to a wild young woman who, as a victim of childhood sexual abuse, is looking everywhere for love, but never quite finding it.",15000000,"['Paramount Vantage', 'New Deal Productions', 'Southern Cross the Dog Productions']",10907485,116.0,To save his soul he must save hers.
57718.0,Megamind: The Button of Doom,2011-02-25,"['Animation', 'Action', 'Comedy', 'Family']",English,6.7,210.0,16.273,"For their first day on the job as the new protectors of Metro City, Megamind and Minion are selling off the gadgets from their evil lair. But when one seemingly harmless ""button"" unleashes the gigantic robot MEGA-MEGAmind, the duo will have to resort to their old tricks to restore order.",0,['DreamWorks Animation'],0,16.0,His Brain Is Off The Chain
4105.0,Black Rain,1989-09-22,"['Drama', 'Action', 'Thriller']",English,6.6,925.0,16.272,"Two New York cops get involved in a gang war between members of the Yakuza, the Japanese Mafia. They arrest one of their killers and are ordered to escort him back to Japan. However, in Japan he manages to escape, and as they try to track him down, they get deeper and deeper into the Japanese Mafia scene and they have to learn that they can only win by playing the game—the Japanese way.",30000000,"['Pegasus Film Partners', 'Paramount', 'Jaffe-Lansing']",134212055,125.0,An American cop in Japan. Their country. Their laws. Their game. His rules.
496704.0,Tremors: A Cold Day in Hell,2018-05-01,"['Action', 'Adventure', 'Science Fiction', 'Fantasy', 'Comedy', 'Horror']",English,6.0,349.0,16.27,"Burt Gummer (Michael Gross) and his son Travis Welker (Jamie Kennedy) find themselves up to their ears in Graboids and Ass-Blasters when they head to Canada to investigate a series of deadly giant-worm attacks. Arriving at a remote research facility in the artic tundra, Burt begins to suspect that Graboids are secretly being weaponized, but before he can prove his theory, he is sidelined by Graboid venom. With just 48 hours to live, the only hope is to create an antidote from fresh venom — but to do that, someone will have to figure out how to milk a Graboid!",0,['Universal 1440 Entertainment'],0,98.0,NO_TAGLINE
26550.0,Little Lips,1978-02-08,['Drama'],Italian,5.4,20.0,16.262,"A writer returns home to his estate after service in World War I. He has developed a very bad case of depression due to a war wound concerning his genitalia. He contemplates suicide, but recovers after becoming interested in his caretaker's 12 year-old war orphan niece, who now lives in the manor.",0,"['Alba Cinematografica', 'Estela Films', 'Films Dara']",0,86.0,Love can be a healer but it can also be the most powerful and destructive force on Earth.
239571.0,The Best of Me,2014-10-15,"['Drama', 'Romance']",English,7.5,2385.0,16.257,A pair of former high school sweethearts reunite after many years when they return to visit their small hometown.,26000000,['Relativity Media'],35926213,117.0,You never forget your first love.
8849.0,Alfie,2004-10-22,"['Comedy', 'Drama', 'Romance']",English,5.8,728.0,16.257,"In Manhattan, the British limousine driver Alfie is surrounded by beautiful women, having one night stands with all of them and without any sort of commitment. His best friends are his colleague Marlon and his girl-friend Lonette. Alfie has a brief affair with Lonette, and the consequences force Alfie to reflect on his lifestyle.",60000000,"['Patalex Productions', 'Paramount']",35060882,103.0,Meet a man who never met a woman he didn't love.
1360.0,Frida,2002-08-29,"['Drama', 'Romance']",English,7.4,1870.0,16.252,"A biography of artist Frida Kahlo, who channeled the pain of a crippling injury and her tempestuous marriage into her work.",12000000,"['Miramax', 'Lions Gate Films', 'Ventanarosa Productions', 'Handprint Entertainment']",56298474,123.0,Prepare to be seduced.
433502.0,The Aftermath,2019-03-01,"['War', 'Drama', 'Romance']",English,6.5,580.0,16.251,"In the aftermath of World War II, a British colonel and his wife are assigned to live in Hamburg during the post-war reconstruction, but tensions arise with the German widower who lives with them.",0,"['Scott Free Productions', 'Amusement Park Films', 'Fox Searchlight Pictures']",9215591,108.0,NO_TAGLINE
699102.0,A Week Away,2021-03-26,"['Drama', 'Music', 'Romance', 'Comedy']",English,6.9,329.0,16.248,"Troubled teen Will Hawkins has a run-in with the law that puts him at an important crossroad: go to juvenile detention or attend a Christian summer camp. At first a fish-out-of-water, Will opens his heart, discovers love with a camp regular, and sense of belonging in the last place he expected to find it.",0,"['Monarch Media', 'Rove Productions']",0,94.0,NO_TAGLINE
11342.0,Warlock,1989-06-01,"['Horror', 'Fantasy', 'Action']",English,6.3,324.0,16.246,"In 17th century New England, witch hunter Giles Redferne captures an evil warlock, but the conjurer eludes death with supernatural help. Flung into the future, the warlock winds up in the 1980s and plans to bring about the end of the world. Redferne follows the enchanter into the modern era and continues his mission, but runs into trouble in such unfamiliar surroundings. With the help of a young woman, can Redferne finally defeat the warlock?",7000000,['New World Pictures'],9094451,103.0,Satan also has one son.
20083.0,Shinjuku Incident,2009-03-22,"['Drama', 'Action', 'Thriller', 'Crime']",cn,6.6,221.0,16.243,"Steelhead is a Chinese labourer who comes to Japan hoping for a better life. Unable to find honest work and bullied into the shadows with his fellow Chinese illegal immigrants, he soon finds himself ascending as the boss of a black market mob. After providing a deadly service to a powerful Yakuza crime boss, Steelhead’s rise to mafia power spirals rapidly out of control as he’s given reign over the dangerous and lucrative Shinjuku district.",15000000,['JCE Movies'],5461200,119.0,They destroyed his life... Now he'll destroy them all.
492105.0,New Golden Lotus III,1996-04-13,"['Drama', 'Romance']",Chinese,4.0,1.0,16.237,"3rd episode of a serie of 5. Chinny is stuck in a marriage with a disgusting midget, but is seduced and tricked into becoming the fifth concubine of lecherous official Simon Hsin. While Chinny is mistreated by the other concubines, Simon has affairs with anything that movies, poisons Chinny's husband, and imprisons her brother-in-law. It soon becomes apparent that this is Simon's M.O. when he steals another man's wife and kills him as well",0,[],0,0.0,NO_TAGLINE
446354.0,The Post,2017-12-22,"['Drama', 'History']",English,7.0,4195.0,16.236,A cover-up that spanned four U.S. Presidents pushed the country's first female newspaper publisher and a hard-driving editor to join an unprecedented battle between journalist and government. Inspired by true events.,50000000,"['20th Century Fox', 'DreamWorks Pictures', 'Reliance Entertainment', 'TSG Entertainment', 'Participant', 'Amblin Entertainment', 'Pascal Pictures', 'Star Thrower Entertainment']",179769467,116.0,Truth be told
335360.0,My Little Pony: The Movie,2017-10-05,"['Family', 'Animation', 'Music', 'Adventure', 'Fantasy']",English,7.2,336.0,16.236,"A new dark force threatens Ponyville, and the Mane 6 – Twilight Sparkle, Applejack, Rainbow Dash, Pinkie Pie, Fluttershy and Rarity – embark on an unforgettable journey beyond Equestria where they meet new friends and exciting challenges on a quest to use the magic of friendship and save their home.",6000000,"['Lionsgate', 'DHX Media', 'Allspark Pictures']",61294644,99.0,Discover A Different Breed Of Hero
360365.0,Tini: The New Life of Violetta,2016-05-04,"['Comedy', 'Drama', 'Music']",Spanish,7.3,352.0,16.235,A teen star ventures out to the Italian countryside for a summer and emerges a new artist.,19201483,"['Gloriamundi Producciones', 'Lapis Film', 'Walt Disney Pictures', 'Buena Vista International']",17000172,95.0,"When everything changes, the passion comes in"
2112.0,Payback,1999-02-05,"['Crime', 'Action', 'Drama']",English,6.8,1569.0,16.235,"With friends like these, who needs enemies? That's the question bad guy Porter is left asking after his wife and partner steal his heist money and leave him for dead -- or so they think. Five months and an endless reservoir of bitterness later, Porter's partners and the crooked cops on his tail learn how bad payback can be.",90000000,"['Icon Productions', 'Warner Bros. Pictures']",161626121,100.0,No More Mr. Nice Guy.
17809.0,Fist of Legend,1994-12-22,['Action'],Chinese,7.5,451.0,16.234,"Chen Zhen, a Chinese engineering student in Kyoto, who braves the insults and abuse of his Japanse fellow students for his local love Mitsuko Yamada, daughter of the director, returns in 1937 to his native Shangai, under Japanse protectorate -in fact military occupation- after reading about the death of his kung-fu master Hou Ting-An in a fight against the Japanese champion Ryuichi Akutagawa.",0,['Eastern Productions'],1907743,103.0,"To avenge his masters death, He'll fight like never before!"
624.0,Easy Rider,1969-06-26,"['Adventure', 'Drama']",English,7.1,1745.0,16.234,A cross-country trip to sell drugs puts two hippie bikers on a collision course with small-town prejudices.,400000,"['Columbia Pictures', 'Raybert Productions', 'Pando Company Inc.']",60000000,95.0,A man went looking for America and couldn’t find it anywhere...
472516.0,The Moment You Fall in Love,2016-12-17,"['Drama', 'Animation', 'Romance', 'Comedy']",Japanese,7.6,123.0,16.231,"Following Natsuki Enomoto's confession rehearsals with Yuu Setoguchi, their younger siblings Kotarou and Hina struggle to confess their own love. Despite a disastrous first meeting in middle school with her upperclassman Koyuki Ayase, Hina’s heart is captured by his warm smile. Initially confused by these newfound feelings, Hina soon realizes that she has fallen in love for the very first time.  Chasing after her brother Yuu and her crush Koyuki, Hina also enrolls in Sakuragaoka High School; but the threads of love are far-reaching, and they entangle Hina and her friends. Boisterous but sensitive, Hina hopes to confess her feelings to the tender-hearted Koyuki. Meanwhile, Kotarou, oblivious to his own feelings for her, is determined to always keep Hina smiling.  This movie follows Hina, Kotarou, and Koyuki in high school. Their youthful love forges new relationships, but also threatens to break others.",0,['Qualia Animation'],0,63.0,NO_TAGLINE
717634.0,Girl,2020-12-11,['Thriller'],English,6.3,171.0,16.229,"A young woman returns to her small hometown intent on killing her abusive father only to discover someone murdered him the day before. As the girl searches for answers, she uncovers a family legacy more dangerous than she'd imagined.",0,"['Anamorphic Media', 'Envision Media Arts', 'Fella Films', 'Trilight Entertainment']",0,90.0,NO_TAGLINE
487672.0,Reign of the Supermen,2019-01-13,"['Science Fiction', 'Animation', 'Action']",English,7.1,555.0,16.229,"In the wake of The Death of Supermen, the world is still mourning the loss of the Man of Steel following his fatal battle with the monster Doomsday. However, no sooner as his body been laid to rest than do four new bearers of the Superman shield come forward to take on the mantle. The Last Son of Krypton, Superboy, Steel, and the Cyborg Superman all attempt to fill the vacuum left by the world's greatest champion. Meanwhile, Superman's death has also signaled to the universe that Earth is vulnerable. Can these new Supermen and the rest of the heroes prove them wrong?",0,"['DC Entertainment', 'Warner Bros. Animation']",0,87.0,Nothing ever truly dies.
57157.0,Young Adult,2011-11-11,"['Comedy', 'Drama']",English,5.8,1101.0,16.229,"A divorced writer from the Midwest returns to her hometown to reconnect with an old flame, who's now married with a family.",12000000,"['Indian Paintbrush', 'Paramount', 'Denver and Delilah Productions', 'Right of Way Films']",22939027,94.0,Everyone gets old. Not everyone grows up.
578189.0,Black and Blue,2019-10-25,"['Action', 'Crime', 'Drama', 'Thriller']",English,6.8,735.0,16.228,"A rookie cop inadvertently captures the murder of a young drug dealer on her body cam. After realizing that the murder was committed by corrupt cops, she teams up with the one person from her community who is willing to help her as she tries to escape both the criminals out for revenge and the police who are desperate to destroy the incriminating footage.",12000000,"['Hidden Empire Film Group', 'Royal Viking Entertainment', 'Screen Gems']",22741061,109.0,The truth made her a target.
15596.0,Back to School,1986-06-13,['Comedy'],English,6.3,372.0,16.228,"Self-made millionaire Thornton Melon decides to get a better education and enrolls at his son Jason's college. While Jason tries to fit in with his fellow students, Thornton struggles to gain his son's respect, giving way to hilarious antics.",11000000,"['Orion Pictures', 'Paper Clip Productions']",91258000,96.0,"Registration starts Friday, June 13, at theaters everywhere."
11128.0,Ladder 49,2004-10-01,"['Drama', 'Action', 'Thriller']",English,6.4,688.0,16.228,"Under the watchful eye of his mentor, Captain Mike Kennedy, probationary firefighter Jack Morrison matures into a seasoned veteran at a Baltimore fire station. However, Jack has reached a crossroads  as the sacrifices he's made have put him in harm's way innumerable times and significantly impacted his relationship with his wife and kids.",60000000,"['Beacon Communications', 'Touchstone Pictures', 'Beacon Pictures', 'Casey Silver Productions', 'Fantail Films Inc.']",74541707,115.0,Their greatest challenge lies in rescuing one of their own
13490.0,Welcome Home Roscoe Jenkins,2008-02-08,"['Comedy', 'Drama']",English,6.1,246.0,16.225,"When a celebrated TV show host returns to his hometown in the South, his family is there to remind him that going home is no vacation!",35000000,"['Spyglass Entertainment', 'Universal Pictures']",43650785,114.0,"Roscoe Jenkins aims for the heartstrings and funny bones, a raucous helping of family soul food."
270774.0,Skiptrace,2016-07-21,"['Action', 'Comedy', 'Thriller', 'Mystery']",English,5.7,584.0,16.224,A detective from Hong Kong teams up with an American gambler to battle against a notorious Chinese criminal.,32000000,"['JC Group International', 'InterTitle Films', 'Cider Mill Pictures', 'Dasym Enetertainment', 'Talent International Media', 'Talent International Film Cultural Company']",58500000,107.0,Ready. Set. Panic.
339.0,Night on Earth,1991-12-12,"['Comedy', 'Drama']",English,7.5,749.0,16.224,An anthology of 5 different cab drivers in 5 American and European cities and their remarkable fares on the same eventful night.,3500000,"['JVC', 'Le Studio Canal+', 'Locus Solus Entertainment', 'Pyramide Productions', 'Victor Musical Industries, Inc.', 'Pandora Film', 'Fine Line Features', 'Film4 Productions']",2015810,128.0,Five Taxis. Five Cities. One Night.
473309.0,Apostasy,2017-09-29,['Drama'],English,6.9,51.0,16.223,"A faithful Jehovah's Witness is forced to shun her own sister because of a religious transgression. As the separation draws out, she starts to question the meaning of God's love.",500000,"['Oldgarth Media', 'BBC Film', 'BFI']",434336,94.0,NO_TAGLINE
6283.0,MouseHunt,1997-12-19,"['Comedy', 'Family']",English,6.5,1109.0,16.222,"Down-on-their luck brothers, Lars and Ernie Smuntz, aren't happy with the crumbling old mansion they inherit... until they discover the estate is worth millions. Before they can cash in, they have to rid the house of its single, stubborn occupant—a tiny and tenacious mouse.",38000000,['DreamWorks Pictures'],122417389,98.0,Who's hunting who?
11586.0,Exorcist II: The Heretic,1977-06-17,"['Drama', 'Horror', 'Thriller']",English,4.5,587.0,16.221,"Bizarre nightmares plague Regan MacNeil four years after her possession and exorcism. Has the demon returned? And if so, can the combined faith and knowledge of a Vatican investigator and a hypnotic research specialist free her from its grasp?",14000000,['Warner Bros. Pictures'],30749142,118.0,It's Four Years Later...What Does She Remember?
882093.0,David and the Elves,2021-12-06,"['Family', 'Fantasy', 'Comedy']",Polish,6.1,78.0,16.22,"Christmas is drawing near, but it’s not a happy time for David. After moving to a big city, his parents have been bogged down with work and forgotten the meaning of Christmas. David decides to change that. Together with Albert the Elf, who escaped from the land of Santa to figure out what Christmas is all about, David sets off to Tatra Mountains, where his grandparents live, on a journey full of adventures.",0,['Endemol Polska'],0,106.0,NO_TAGLINE
26945.0,Cardcaptor Sakura: The Movie,1999-08-21,"['Fantasy', 'Animation', 'Adventure', 'Action', 'Drama']",Japanese,7.7,128.0,16.22,"Sakura Kinomoto, a Card Captor, wins a game of chance and is awarded a trip to Hong Kong, along with her best friend Tomoyo and her rival, Syaoran Li. It turns out that the ancient rival of Clow Reed, the creator of the mysterious and powerful Clow Cards, summoned them, and she's out for revenge. A battle ensues, and secrets are revealed about Clow Reed's shady past and Sakura's connection to him.",0,"['Shelty', 'Bandai Visual', 'NHK Enterprises', 'NHK', 'Madhouse']",0,81.0,NO_TAGLINE
1129916.0,Silverman,2023-06-14,['Drama'],Korean,0.0,0.0,16.219,"The second round of life, 'Grandpa Baedal', has arrived! A special courier trip for young people who have grown old! Dokgo's grandpa 'Suncheol', who was preparing to die in solitude, overcomes the real danger of dying, and the desire to live again flares up! After coming to his senses, 'Soon-cheol' goes to the 'Silverman Errand Center' and, after having an interview, blindly follows the mysterious courier man 'Takbae' he met there and faces a new world...",0,[],0,0.0,NO_TAGLINE
10028.0,Honey,2003-11-24,"['Music', 'Drama', 'Romance']",English,6.3,1075.0,16.217,"Honey Daniels dreams of making a name for herself as a hip-hop choreographer. When she's not busy hitting downtown clubs with her friends, she teaches dance classes at a nearby community center in Harlem, N.Y., as a way to keep kids off the streets. Honey thinks she's hit the jackpot when she meets a hotshot director casts her in one of his music videos. But, when he starts demanding sexual favors from her, Honey makes a decision that will change her life.",18000000,"['NuAmerica Entertainment', 'Universal Pictures', 'Marc Platt Productions']",62646763,94.0,Her dream. Her terms
8408.0,Day of the Dead,1985-07-03,"['Horror', 'Drama', 'Mystery']",English,7.0,1048.0,16.217,"Trapped in a missile silo, a small team of scientists, civilians, and trigger-happy soldiers battle desperately to ensure the survival of the human race. However, the tension inside the base is reaching a breaking point, and the zombies are gathering outside.",3500000,"['Laurel Entertainment', 'United Film Distribution Company (UFDC)', 'Voltage Pictures']",34000000,100.0,The darkest day of horror the world has ever known.
357458.0,Young Mother: What's Wrong With My Age?,2015-04-30,"['Comedy', 'Romance']",Korean,4.0,1.0,16.215,"Father, son and even grandson, are all mesmerized by this 29-year-old sexy mom.  Yong-tae is a dying cancer patient whose wife passed away. Seong-min is a nuisance of a son who is of no use. Yeong-chan is Yong-tae’s grandson who is addicted to porn.  A sexy mom comes into the lives of these three men one day. Jin-hee brings positive feelings into the house and prescribes her personal methods of treatment for the three men. Who will get it on with mom?",0,[],0,94.0,NO_TAGLINE
29355.0,Wildcats,1986-02-14,['Comedy'],English,6.3,161.0,16.214,"Molly is a high school track coach who knows just as much about football as anyone else on the planet. When a football coach's position becomes vacant, she applies for the job, despite snickers from fellow staff members and her former husband.",0,"['Hawn / Sylbert Movie Company', 'Warner Bros. Pictures']",0,106.0,Her dream was to coach high school football. Her nightmare was Central High.
1016446.0,The Perfumier,2022-09-21,"['Drama', 'Crime', 'Mystery', 'Thriller']",German,4.4,73.0,16.213,"To regain her sense of smell and get back her lover, a detective joins forces with a perfume maker who uses deadly methods to create the perfect scent.",0,"['Constantin Television', 'Moovie']",0,96.0,NO_TAGLINE
785752.0,Intrusion,2021-09-22,['Thriller'],English,6.0,576.0,16.208,"When a husband and wife move to a small town, a home invasion leaves the wife traumatized and suspicious that those around her might not be who they seem.",0,"['Creator Media Entertainment', 'Sea Smoke Entertainment', 'EMJAG Productions']",0,93.0,The quietest towns hide the darkest secrets.
10366.0,Universal Soldier: The Return,1999-08-05,"['Action', 'Science Fiction']",English,6.0,1153.0,16.208,"Luc Deveraux, the heroic former Universal Soldier, is about to be thrown into action once again. When SETH, the supercomputer-controlled ultra-warrior, decides to take revenge and destroy its creators, only Luc can stop it. All hell breaks loose as Luc battles SETH and a deadly team of perfect soldiers in a struggle that pits man against machine and good against evil.",45000000,"['TriStar Pictures', 'Baumgarten-Prophet Entertainment']",10667893,82.0,Prepare to become obsolete
1125.0,Dreamgirls,2006-12-25,"['Drama', 'Music']",English,6.8,896.0,16.208,"A trio of female soul singers cross over to the pop charts in the early 1960s, facing their own personal struggles along the way.",70000000,"['Laurence Mark Productions', 'Paramount', 'DreamWorks Pictures']",154937680,134.0,All you have to do is dream.
419446.0,"Tiger, Blood in the Mouth",2016-08-25,['Drama'],Spanish,4.3,26.0,16.207,"Ramón Alvia is a professional boxer who, although he has won several international championships, is old and is at the end of his career. He resists. In the gym, Ramon discovers among the young boxers Deborah, a beautiful girl.",0,"['Cactus Cine', 'INCAA', 'Istituto Luce Cinecittà']",77451,97.0,Where's your heart?
664046.0,The Reunion for Swapping,2020-01-03,['Romance'],Korean,3.5,2.0,16.205,"Hye-won, Hee-jung and Joo-hee are university alumni. Everyone is envious of Hyewon who got married first, Hyewon, who has no marital relationship, is more envious of her unmarried friends. Hee-jeong gives her friend Joo-hee, after being proved by Sekpa Min-woo. Hee-jung has an affair with her boss. Hyewon and Joohee discuss changing husband and lover to try. Joo-hee is flirting with Hye-won's husband. Hye-won is attracting Joo-hee's lover. Couples swapping each other and swapping. They break up, promising to meet again.",0,[],0,72.0,Shall we play like adults?
340270.0,The Healer,2017-02-17,"['Family', 'Drama', 'Comedy']",English,7.2,452.0,16.205,The film follows a man with an unwanted gift for healing who meets a teenager with cancer who helps him to find himself.,0,"['Topsail Entertainment', 'ESP-62 Producciones']",0,113.0,You will believe in miracles
336011.0,White Girl,2016-09-02,['Drama'],English,5.7,425.0,16.203,"Summer, New York City. A college girl falls hard for a guy she just met. After a night of partying goes wrong, she goes to wild extremes to get him back.",700000,"['Bank Street Films', 'Killer Films', 'Supermarché', 'Greencard Pictures']",200242,88.0,NO_TAGLINE
107985.0,The World's End,2013-07-18,"['Comedy', 'Action', 'Science Fiction']",English,6.8,4864.0,16.202,Five friends who reunite in an attempt to top their epic pub crawl from 20 years earlier unwittingly become humankind's only hope for survival.,20000000,"['Big Talk Productions', 'Working Title Films']",46089287,109.0,Good food. Fine ales. Total Annihilation.
8953.0,Steamboy,2004-07-17,"['Animation', 'Fantasy', 'Science Fiction']",Japanese,6.8,336.0,16.202,"After receiving a package from his grandfather, Ray, a young inventor who lives in England during the mid-19th century, finds himself caught in the middle of a deadly conflict related to a revolutionary advance in steam power.",26000000,"['Bandai Visual', 'SUNRISE', 'Steamboy Committee', 'STUDIO4℃']",18900000,126.0,He will save the future.
22536.0,Thirst,2009-04-30,"['Drama', 'Horror', 'Thriller']",Korean,7.1,785.0,16.2,"A respected priest volunteers for an experimental procedure that may lead to a cure for a deadly virus. He gets infected and dies, but a blood transfusion of unknown origin brings him back to life. Now, he’s torn between faith and bloodlust, and has a newfound desire for the wife of a childhood friend.",5000000,"['CJ Entertainment', 'Moho Film', 'Focus Features']",13085023,134.0,Lusting after sinful pleasures.
345009.0,Mine,2016-10-06,"['War', 'Thriller']",English,6.6,1185.0,16.196,"After a failed assassination attempt, a soldier finds himself stranded in the desert. Exposed to the elements, he must survive the dangers of the desert and battle the psychological and physical toll of the treacherous conditions.",0,"['Eagle Pictures', 'The Safran Company', 'Roxbury', 'SUN FILM', 'MiC']",1600000,107.0,Stand Your Ground
10312.0,Patch Adams,1998-12-25,"['Comedy', 'Drama']",English,7.3,2923.0,16.195,"The true story of Dr. Hunter ""Patch"" Adams, who in the 1970s found that humor is the best medicine, and was willing to do just anything to make his patients laugh—even if it meant risking his own career.",50000000,"['Universal Pictures', 'Bungalow 78 Productions', 'Blue Wolf', 'Farrell/Minoff']",202292902,115.0,Laughter is contagious.
4512.0,The Assassination of Jesse James by the Coward Robert Ford,2007-09-07,"['Action', 'Drama', 'Western']",English,7.1,2203.0,16.189,"Outlaw Jesse James is rumored to be the 'fastest gun in the West'. An eager recruit into James' notorious gang, Robert Ford eventually grows jealous of the famed outlaw and, when Robert and his brother sense an opportunity to kill James, their murderous action elevates their target to near mythical status.",30000000,"['Plan B Entertainment', 'Virtual Studios', 'Scott Free Productions', 'Alberta Film Entertainment', 'Jesse Films Inc.', 'Warner Bros. Pictures']",14711793,160.0,Beyond the myth lies America's greatest betrayal
372754.0,Dou kyu sei – Classmates,2016-02-20,"['Romance', 'Animation']",Japanese,8.5,309.0,16.187,"Rihito Sajo, an honor student with a perfect score on the entrance exam and Hikaru Kusakabe, in a band and popular among girls, would have never crossed paths. Until one day they started talking at the practice for their school’s upcoming chorus festival. After school, the two meet regularly, as Hikaru helps Rihito to improve his singing skills. While they listen to each other’s voice and harmonize, their hearts start to beat together.",0,"['A-1 Pictures', 'Aniplex']",0,61.0,"Sincerely, Slowly, Falling in Love."
13754.0,Tekkonkinkreet,2006-10-21,"['Animation', 'Crime', 'Thriller']",Japanese,7.4,307.0,16.185,"Two penniless orphans, Black and White, struggle to survive on the mean streets of Treasure Town. When a megacorporation threatens to tear down the town to build an amusement park, Black and White engage in the fight of their life.",4200000,"['Aniplex', 'Shogakukan', 'STUDIO4℃', 'Asmik Ace Entertainment', 'Beyond C.']",0,103.0,NO_TAGLINE
9606.0,Metropolis,2001-05-26,"['Animation', 'Science Fiction']",Japanese,7.1,392.0,16.185,"Kenichi and his detective uncle, Shunsaku Ban, leave Japan to visit Metropolis, in search of the criminal, Dr. Laughton. However, when they finally find Dr. Laughton, Kenichi and Shunsaku find themselves seperated and plunged into the middle of a larger conspiracy. While Shunsaku searches for his nephew and explanations, Kenichi tries to protect Tima (a mysterious young girl), from Duke Red and his adopted son Rock, both of whom have very different reasons for wanting to find her.",15000000,"['Bandai Visual', 'Destination Films', 'TOHO', 'dentsu Music And Entertainment', 'King Records', 'Sony Pictures Television Studios', 'Metropolis Project', 'Madhouse', 'Kadokawa Shoten', 'Tezuka Productions', 'IMAGICA', 'STUDIO4℃']",4035192,108.0,Welcome to Metropolis
458253.0,Missing Link,2019-04-04,"['Family', 'Animation', 'Comedy', 'Adventure', 'Fantasy']",English,7.0,752.0,16.184,"The charismatic Sir Lionel Frost considers himself to be the world's foremost investigator of myths and monsters. Trouble is, none of his small-minded, high-society peers seems to recognize this. Hoping to finally gain acceptance from these fellow adventurers, Sir Lionel travels to the Pacific Northwest to prove the existence of a legendary creature known as the missing link.",100000000,"['Laika Entertainment', 'Annapurna Pictures']",26565710,95.0,Meet Mr. Link
12310.0,The Four Musketeers,1974-10-31,"['Action', 'Adventure', 'Comedy', 'Drama']",English,6.4,157.0,16.184,The Four Musketeers defend the queen and her dressmaker from Cardinal Richelieu and Milady de Winter.,0,"['Film Trust S.A.', 'Este Films', 'Alexander, Michael and Ilya Salkind Productions', '20th Century Fox']",0,106.0,What could be better than The Three Musketeers?
21334.0,Children of Heaven,1997-08-01,"['Drama', 'Family']",Persian,8.0,526.0,16.181,"Zohre's shoes are gone; her older brother Ali lost them. They are poor, there are no shoes for Zohre until they come up with an idea: they will share one pair of shoes. School awaits.",180000,['Kanoon'],925402,89.0,A Little Secret... Their Biggest Adventure!
